Tweet index	Tweet text	Label
714	#Not 3 But 350 Girl Friends - #DrAmbarish- Upcoming Movies http://t.co/oxVfdavXl4	0
91	Not even 8am and I can already see this is going to be a wonderful day #sarcasm #needmorecoffee	1
3792	China calls US hypocritical on #humanrights but Chinese peace prize goes to Castro (& Putin in 11)? #irony; via @npr http://t.co/DQeoqtEUId	1
1206	@Charlottegshore wow that's impressive...I have to force myself to go just as I will be doing later! #gymfanatic #not	1
2927	Thanks bus. Thanks for telling me where I am. So helpful. #not #sarcasm	1
3147	Hanging out with my niece all day 😂😜 jokes	0
3293	@andrewannun damnit dude I'll see you when I get back though	0
1831	@eskimodave yup.. Few weeks in NZ mucking about then some time in Fiji dodging sharks.	0
1156	@redsteeze wow.. she really touched them with that tweet. #Not	1
1325	@joshtiffers this is my new fave thing on facebook #irony #sexpest http://t.co/OpIVUx5Qxh	1
217	#notcies #eu Juncker receives birthday surprise: One million signatures opposing TTIP and CETA http://t.co/f3knbTnus8	0
511	I always look super cute when guys come to fix stuff in the condo #sarcasm	1
1684	.@NSRoadsPolicing @StEdsPolice oh look an Audi driver breaking the law...how strange #Sarcasm	1
500	You guys seriously need to try this game https://t.co/wyUHZBcRWj #BananaBonanza	0
3154	Lights went off at my school so now we trying to learn with one emergency light on in the classroom how great! #Not	1
1860	It's not possible to have enough time	0
1389	#marleyandme RT @alexspeier: Sources tell @bradfo and me that Dodgers are showing serious interest in Jon Lester.	0
1520	#page#NOT#found#404 http://t.co/rIfWvIm8K5	0
2390	Yep, true patriots all. #sarcasm http://t.co/lAZTLMA2Ho	1
3474	@JafarBalarabe @GovElrufai2015 @elrufai2015 @elrufai #not for Elrufai#he represents the masses#so it is our victory#	0
2080	@SuchaFucknLadee @joeljen10 you do not afford the same treatment to PO's .Goes both ways.	0
1541	Shoes on make-up done ! I'm ready #not	1
1218	"your delusion that people are being killed ""cuz Obama black"" is the myth @RBRNetwork1 @JonJayGroden @Anan_VII @JoeHilgerman @1_Free_Man"	0
2685	The American justice system 👍🙌👏 #sarcasm	1
3661	#basura#immondizia#not in my name http://t.co/8IbiWx1Mfm	0
2997	Well throwing up at 6:00 am is always fun ☺| #not	1
1417	What a B.E.A.utiful day in Scotland!! :) #rain #gales #not lol	1
2221	It's a Christmas miracle!||#NOT http://t.co/3X7cxklIPu	1
3207	7 am. Pilates Now I get to go home and get ready for work! AMAZING! #Sarcasm	1
1680	Carbon everywhere :) #carbon #hood #not #sticker #strips #down #red #automotive #dope #cars... http://t.co/uNHBB7v1Fv	0
1198	@JaredDudley619 @_John_Henson_ @JabariParker When / how did the ACL tear happen?	0
1543	@SteveSGoddard Steve, Steve, Steve. That's Data. You'll never win any hearts and minds if you don't appeal for the poor polar bears #sarcasm	1
2964	Good morning all!||@LivingQWales @RightSurveyors @VTUK @JewelleryWeb @jbboats @shaunesden @cwconclub |http://t.co/nJ1iOYg5Ex	0
2543	@AskPlayStation Have you guys tried unplugging the servers waiting 10 seconds and plugging them back in? #sarcasm #psndown	1
954	"Ostentatious ""a showy display designed to impress"". Thats the word I immediately think of when I see a woman feeding her child! #Not #Idiot"	1
3095	"#irony @emptynetters: Penguins cancel morning skate, which was an optional, due to icy road conditions."""	1
2639	Is Obamacare Slowing Health Care Spending? #NOT http://t.co/gKyyRlh689 via @forbes	0
751	OMG YES. 7:30 FINALS ON A FRIDAY ARE MY FAVORITE. 😍❤️💁 #not	1
2709	Still can't believe my teammate is engaged! #Holymoly #RingBySpring #TurnUpppp @tdoom789	0
235	Gotta go out with him and the third,forth,fifth...wheels.|#sarcasm #WinterThought	0
733	Well done @tesco for making it possible to get emergency messages to a member of staff. #sarcasm	1
3823	Check out my new post! MyFairDaily: 10 Things I've Been Loving Lately http://t.co/wsFo2Dlu7h #lbloggers #holidays #myfairdaily #favorites	0
1157	I have to leave for school at 9am and I'm still in bed #fucktherain #wherearemyhunters #imgonnalooksocutetoday #not	1
3280	It's funny to think that there are literally books out there for whatever you want to do in life (be a... http://t.co/0lXFKhvSZM	0
2449	What?!? The 4 team playoff picked by 16 people didn't solve schools still being pissed?!? I'm so shocked! #sarcasm #CFBPlayoff	1
2986	On #HumanRightsDay #Manchester takes first steps towards independence https://t.co/NI6wsFMbc6 .@The45Storm .@AntiFrackingSCO #NotOnwWell	0
1210	"@carolinedries @julieplec so basically the only storyline for Caroline Forbes in this season is called ""Stefan"", great! #irony"	1
1066	It's 8:46 and I'm ready for bed.	0
2160	It could be a Jihadist ?Hello!! It is Jihadist's Radical Islamists! TERRORISTS!|#sydneysiege #Daesh	0
1063	I love being unappreciated #sarcasm	1
2620	Produce Mobile Apps #bluedream| http://t.co/9NHimEIPSy http://t.co/9QHOFBuoyj	0
1168	650 return flight. Why I love my family. #familyvacation #Sarcasm	1
1493	Welcome to twitter @orafa2 myself n @SlimDandyMUFC r at ur service as ur twitter coaches #sarcasm	1
2942	@rcarrick: Gas below $1 per litre in Ottawa. Happy holidays. http://t.co/jJisVrSaGY ... Yes, crisis averted #not	1
2999	It's nice to see continuity in our gender struggles. #not	1
3111	@RyanSeacrest you could probably just call or text her that information. #allcelebritiesarefriends  #sarcasm	1
3148	@cnsnews I've heard liberals defending bombing civilians along with terrorists w/o trial but still claim Enh Interrogations and Gitmo evil.	0
885	@LadySandersfarm: @intreeg_me It did get yo lazy butt outta bed, didn't it now. Thanks for proving my point!	0
144	@SQLSophist is that #sarcasm ?	0
3757	Nothing says welcome to home better than this. #wemissedyoutoo #sarcasm http://t.co/TFidx55N3L	1
851	BBC News - 'Skywalker' passport cancelled because it was 'frivolous' #trademarks #not http://t.co/chTEamOZcC	1
2786	@ciara848 @clairepear24 @UberFacts but would you be willing to purchase from a vending machine?	0
718	San Diego is amazing and I'm never coming home #Sarcasm	1
3632	My grandpa just gave me a credit card for christmas...he has no idea. Lol	0
2506	@erin_also I can't wait :) Enjoy your Christmas!	0
265	@junior_miller @gordonkeith Junior got a rim shot for a 'rim job' joke. #irony	1
76	I love finals week! #justkidding #sarcasm #stressed	1
2496	I was trying to type parkside and it turned to paradise #coincidence #i #think #not	0
396	@SportMajor No, voting somebody in because they're from Latvia is way more important than voting for the best players. #sarcasm	1
3243	Thank God that the wait for an appointment is only until February. #sarcasm	1
2228	Still up at 4 , work at 11 is gonna be prime #not	1
3105	@knoxnews thats not weird at all #sarcasm	1
3576	Worked both jobs between 545am and 830pm w 15 minutes between jobs. Already planned to sleep immediately after work tomorrow.	0
397	Marvin Lewis clearly thinks very highly of Johnny Football #not #norespect @amicsta	1
1366	@NovusOrdoWatch He was caught attending...*gasp* a Latin Mass. #sarcasm	1
3182	@ttwentyman He's just trying to drive Suh's price up. #sarcasm	1
1907	It's #not #cute to be awake right now	0
596	Girls who can rock this thang~ #PrincipalSwag #Not http://t.co/5eCiip7D3j	1
2113	"#IRONY ""@BarakRavid: BREAKING: PM Netanyahu slams EU countries: ""The Europeans are hypocrites that learned nothing from the holocaust"""""	1
1297	Obama wants closer relations with a Marxist nation... I'm SHOCKED I tell you!  SHOCKED!  #sarcasm  #cuba http://t.co/as75A3kJ9z	1
1825	Photo: Invoices have been sent out... http://t.co/wZlnwsRjeL	0
873	Isn't it great to sleep 5 hours and feel like a million bucks? #sarcasm #gettingold	1
3306	Hahahhaha that really made me jelouse #not	1
3718	@MarkRizzoRitson hahahaha love it mate. Have a good1 xx	0
2330	Love waking up to my face being licked by my puppy.. #Sarcasm	1
1549	Sat on yet another stationary @FGW train for 15 minutes with no explanation from the driver. Your service is just top drawer. #sarcasm	1
37	"Twig is now ""Sprig""—3 sec limit on new social video platform #irony #techtalk #editorspick #sillyvine #Tr... https://t.co/0DMkcXpYzq"	1
2714	Is it wrong of me to not want to read about horrible things in this world, just for one day?	0
3776	@OpEdMarketing Is it snowing in Canada? Just on the hills here at the minute but hoping for a white Christmas	0
2147	Perty sunrise #fs100 timelapse of the mountain http://t.co/vy2BcAMSYA	0
3256	@TonyGrossi there is no way you could mean that. no track record whatsoever #sarcasm	1
978	@MulcahyBrandan @NourMays @thisisianhogan @Traviscrawf42 @Zinnsanity14 @tannerdixon55 @Victoria_Wahl not now guys finals #not💯	0
1572	Just got an email from the law school saying 3 people have infringed copyright by not referencing properly..in our essay on copyright #irony	1
1123	Abraham was actually from modern day Iraq (Ur of the Chaldea) @TimOwensby @ILOVEBLACKMEN01	0
2790	I love when folks call Brady a system QB but are THE BIGGEST Peyton Manning fans. #Irony.	1
2243	http://t.co/yvziKeKAvT #TeenAnalCasting #She She sucked me dry!	0
2971	Thank you @wizards_magic.  Requiring Facebook to participate in Twitch Chat is really a good way to push away interested players. #sarcasm	0
2508	@ChefCarolineB sounds like the LA end of days! #sarcasm	1
1896	"@TheGoodGodAbove Re: Xmas: ""Christmas"" is itself an abbreviation of ""Christ's Mass."" #irony @ThatKevinSmith http://t.co/5CGoJWvlTL"	1
676	"@LexGrayWAVY @WAVY_News ""Unity we stand"" all white people. #irony"	1
2812	@_kaypro @bglassify Yes, fountain jumping sounds like a great January activity. #not	1
3083	@TMobileHelp Why does a iPhone purchased at full-price still need a mobile device unlock code to work internationally? #not #uncarrier	0
729	@C_DLord @C_CWilson1 Lovely on Carnoustie beach this morning...|#not #soggybreeks	1
413	just one of those nights 😔	0
3161	oh, and lets not forget this @RBRNetwork1 @HotNostrilsrFun @Graves9 @OrionSLU @directRhythm http://t.co/9LQkpAHsNj	0
1517	Are they allowed to be touching each other's kneecaps like that?? #questionable #NOA #onuchapel #sarcasm	1
1653	it was #sarcasm RT @bobthegreatooo @mikewickett how is that a spoiler alert?  Haven't so called 'experts' predicted him as being the winner?	0
826	Can't get over this very British weather! Remember to check under you cars and wheels for any small animals, they like to hide under cars 🐱🐶	0
617	@TheOtherRosie #Sarcasm I'm really big supporter of #lawenforcement. Like Sheriff Clarke said, it's all theatrics. #Ferguson @foxandfriends	1
115	that is the face of a tired man hahahahah	0
418	can't wait for the 3:30 hour drive back home. #sarcasm   #betarocks15	1
3084	hope #not better#hope#tokyo by nic_kill http://t.co/siH8czvVGw http://t.co/6RDIxdNATI	0
1626	|| Flattery will get me everywhere #Sarcasm [@TaliaHaleTW]	1
3021	@TheKaranPatel u might b d bigest fan of srk but i find u better actor than him#not sayng it just fr sayng but realy mean it#expression king	0
2656	2a TL shows Lester's 6/$155m deal's a hit Boston #sarcasm- Wish all announcements were made when parties involved least coherent #Notsarcasm	1
3752	so, sane peoples would talk to themselves in twitter because they can't find other sane humans to talk to. that #irony #retweet#ifagree	1
90	2014 can't end fast enough! Stupid dead battery.	0
2900	Chasing my dog though the house #not fun	0
3337	Cannot wait to be home but gonna miss alot of people 👎 ah roll on the new year 👍 #sligowillbehithardagain	0
2086	Anamorphosis:placing objects so that viewed from a certain angle they create an image. |By French artist Bernard Pras http://t.co/3EQo36OVUw	0
754	Today is awesome! #Not	1
2550	Oh this will end well. #not RT @JonathanCohn: Military-Style Tech Finds Way Into School District Safety Measures http://t.co/uGFWTCZlVK	1
1631	#Irony - the true definition - #Iran hosting a conference against extremist! http://t.co/BT5UJR1Cpa	1
12	But instead, I'm scrolling through Facebook, Instagram, and Twitter for hours on end, accomplishing nothing. #irony	0
2448	Aww I've just seen the pictures of @ben_botica from today, hows recovery going? #getwellsoon	0
285	The thing I love the most about coming into work early? Having everyone ask me why I'm here so early. Gets me every time. #sarcasm #annoying	1
1067	Ouch that hurt 😂 #sarcasm	1
1192	We rebooted the server, it seems ok now YEY! #facepalm #not #devops	1
1441	History check anyone know what this is? http://t.co/KtR2yqKrxd	0
3583	#Irony in #Iowa. Anti-Union Governor #Branstad having inauguration & ball at #CommunityChoice Credit Union Center. A slap to #AFSCME #Homan	1
3693	@louiseinwords We all have our crosses to bear. LOL #sarcasm	1
2742	Wrapping up CROTCHED MOUNTAIN commercial tonight, and packing everything up to head up to Loon Mountain Resort... http://t.co/g0IXxNJE6g	0
3455	Jim's cookies won, Nikki's killed, but everyone needs to go to @Zelomn to enjoy @Ben_Spangler's amazing pastries! http://t.co/LCYax4wPc2	0
1569	Ready to conquer the day😜 #not @yn0htna #leavemealonemom #my2fave❤️#bahhumbug http://t.co/jQ9aJBISbW	1
2431	I don't know what's worse...the fact that McDonald's is open on Christmas Day or that people are actually in there eating it#Not right	0
2741	If I had to chose between living in Winnipeg or never seeing the Leafs win the cup. No cup it is. #TMLtalk #Leafs	0
3284	@jimrome Product of Aaron Rodgers. Eric Decker was pretty good last year too. It's situational. When Jordy cashes in, he'll be a non-factor.	0
1691	First day skiing #killedit #not #iwasshit #tignes #seasonlife http://t.co/oHYSozoNPP	1
852	@kathleen1350 @GopherFootball @jamieyuccas Jamie took over my account. Don't worry	0
2211	I always forget that many #activists and #radicals who are most earnest look back fondly to 1918 and 1793, not 1848 or 1789. #classwar	0
896	Tribute to a brave elephant simply defending his family. http://t.co/Mo74x8M5kA	0
497	Save Manage & Make Money - Join for $99 make $600 #Discounts #Vacations and more http://t.co/6mTjJ6i7Nf	0
2309	Thank god she doesn't get me to do this anymore!!! ellielippitt #barber #not #hairdresser #blondie... http://t.co/sNe5a0EEAH	0
1786	@TheBodyShopUK I dont know what it is but I'm in love your products Christmas heaven! #love #skincare #beauty 👍💚🛀. http://t.co/ROUQLlla1f	0
336	@DCsportsGrl @DragonflyJonez I believe we have n that's y we SUCK.	0
2843	AAP said will declare AK candidate in last list but declared it before.This issue affecting India's GDP is termed as U-Turn by BJP #AK4Delhi	0
3102	@Matthies2 Tx, i saw that. must be a great shot to defend oneself from a fierce attacking giraffe. #sarcasm #HungerGames	1
516	Good thing I'm scared of clowns and my kindergarten teacher was dressed as one today. 😑 #not	1
1349	#Irony RT @RumoursImADiva: RumourIsImADad's accent...	0
1016	#Israel #raps #Palestinian #U.N. #draft as '#gimmick.' http://t.co/WCzRGou038 via @reuters	0
2820	@lawsondath92 @GregorRoberts0n @coach_carts @Cressy_36 @tozer_ben Come on lads, you're fucking better than this shite you keep showing	0
3591	Happens Every day. #not http://t.co/F8lrSVV79q	1
3585	#newjob Urgent CONTRACT - Assurance Manager - Private Banking, Singapore - Not Specified, Singapore #Not Specifie... http://t.co/bASQ2zWos1	0
2813	@FTVLive @tvagent I'm surprised my coanchor hasn't already nominated me for the worst list.	0
3278	A colleague just told me that her uncle was duped in acid by Saddam Hussein's thugs. #not your usual office banter	0
3818	@StartUpGrindBuf @magnachef If you need a #dev #environmnet #then #not #a #great #pick. For #regular #web #stuff, I #do #like #it	0
1785	@14_CeRivera I never study lolz. I've been working on a presentation thats due tomorrow and I just now started😅	0
2573	@thunderroadvint try having no internet for a month. Now I know how Ethiopians feel. #sarcasm	1
1789	Wow I love having 3 essays due in the next 3 weeks #not	1
2074	@NordstromYYC Thanks. I'll have to check out another store in Calgary.	0
357	At http://t.co/pMUxNeOvrn -- #Sketch #today #spudshed #fresh #fruit #not .only.for.eating #for.drawing.as.well #drawing #Perth	0
3646	@BBCtrending @CAllstadt @Turnoftime #Already dividing One from another!|#Not Good	0
1313	Look behind you # Tara # Ella # Starbucks #mytopgirls @ The Omni Santry http://t.co/6fDS3kpjc7	0
1636	@crystalluxmore they can be assured you'll recommend them! #not	1
551	Welsh devolution? How's this for starters... http://t.co/47moRb9jPr	0
2392	@darrellr79 @EBJunkies I'd prefer the slew of #Ferguson protestors across the US...they stop traffic shut dwn bridges	0
2483	@HadleyFreeman it could have happened to anyone. Your time will come, critics. Oops, apologies. A typical #irony -loving #Brit.	1
2525	I'm in the back chilling for now on , if I don't keep it contact with you or hit you up don't get mad I'm just on some other shit 🚶	0
2269	The long commute to work; #not for this #KeyboardCowboy #anyonecancode @codeorg http://t.co/g6ZlQIdHm7	0
2963	@saintsfootballc: Wenger slams referee http://t.co/HJMbnHaPMf (Sky) #saintsfc ha ha ha ha for being too blatantly bias towards them?!	0
1228	They done worked me so hard	0
3418	@mike_mcgrail You are going to have to explain?	0
3074	Westbrook 16 points on 42 shots ok ok I see you working #NOT	1
958	If someone could come give me a massage that would be gr8	0
1777	Really love when the @DASHBus  is over five minutes late on the cold days. Feels like Metro! #sarcasm	1
2145	@Suuzeeen Grabe! Affordable na Affordable #sarcasm	1
1009	@ceyland89978315 All #U Can Do Beautiful Is Your #BEST Winning Is #NOT Important Taking Part & Having Fun Is What Matter's :-)	0
3133	Kebabs ordered..|Snug on sofa watching shit tele with dad 💕💜	0
1093	"When someone on a conference call talks about ""housekeeping items"". Grrr."	0
3409	Good crowd at the Independence Bowl...#sarcasm	1
2748	Yaaaayyy Valentine's Day stuff is out already 💕 #sarcasm	1
3633	Roman mythology gets me soooo pumped #not	1
997	It was a greaaaat night! ☺️😁	0
1683	#Uniform#not#unity #LMFAIR14	0
154	@baltimoresun Hate it. Go back to the old format please.	0
3162	Walking to school is so awesome #NOT	1
3557	@bensaufley @jimmystagger @NERevolution @GilletteStadium actually I believe Henry is undefeated on Turf in @MLS @TimbersFC #IRONY	1
2912	@sunayas @HC_Men Hey maybe you can reach the scoreboards and fix their latest issues #sarcasm	1
2841	Love how I came into work at 8 because Charlie said we were busy.... 3 people in 45 minutes,yeah we got this place packed Charlie. #not	1
581	Experts Doubt North Korea Hacked Sony « CBS Dallas / Fort Worth http://t.co/2xIWLuFeGE #hacker #hacked #Not	1
1471	@MyzzCryz she went from a faded orange mess to a dark brown with red streaks. I, of course, forgot to take pictures.	0
704	Sinking my teeth in to why the SPS failed in VT	0
1213	@JewdyGold Do you think Mary's parents believed the bubbemeinseh that she was still a virgin?	0
897	@BlogOfErised so I gave up and am now heading for bed orz	0
488	Lol my timehop guy though. #irony http://t.co/OdljZGV4VM	1
560	#Irony, on the Same day, the 50th anniversary of the #FreeSpeechMovement, a brave critic, was abandoned by our conformist #Press.	1
1142	#sarcasm is the game	0
1120	Love games during the week because I don't get to go to sleep until like 1! #Sarcasm	1
2853	#chattyman never fails to make me laugh @chattyman #1 talk show on TV! #loveit	0
513	#New#color#new#beginning#new#goals#dont#giveup#never#life#should#not#be#easy @ skdar http://t.co/bzmXE0K98i	0
634	@BowlerBarrister I'll be a bit sweaty by the time I get to you!	0
3292	@McDonaldsUK how do I give feedback on some food I've just. #not happy	0
1668	Solid leg day 💪 felt great and hit my max for 2. Can't wait to squat 315!	0
1013	@CharleyDaveler I infer that you are besmirching coffee, but that can't be right	0
1935	@ChuckCJohnson BREAKING: #realjournalist bullying major problem in nation's high schools. #not	0
1151	Kisses to you bc you lose wisdom today.....from your mouth #not #clever lol I love you text me when you're able 😜 http://t.co/2ml2lE76Gc	0
2842	@DrJaneChi: But what about white on white crime? It's like a ribbon in the sky...non-existent. #sarcasm	1
3587	@XboxSupport @xbox It's Christmas, one of the few days off I get during the year and I can't even sign into my XBOX ONE.|#Typical|#Irony	1
117	@winelibrarian happy to be of some small service ;) @Case4Cleveland @brad4word	0
741	@ColossusBets reminds of me of myself when i was younger||#not	1
3555	Nobody can deny this. #career #gita such a #profound word. http://t.co/tdBpLsXSN4	0
1978	@mrsdtownsend why would you do this... @LennySimples #superman #not #childagain http://t.co/OapnORPW6F	1
1082	I love waking up with migraines #not 😭	1
1814	#Congratulations to the #Hashemite #Kingdom of #Jordan under the wise leadership of #His #Majesty #King #Abdullah II on the #New #Year 2015!	0
831	Will #NASA go metric before it inches to Mars? 3,600 miles is 5,794 kms by the way #OrionLaunch #NASA_Orion http://t.co/eWPJLc4ZSS	0
120	@MohammadFarooq_ Asalamoalekum... 😃 kesay mizaj ? Thank you so much. It was posted on 2nd December 2013. Already there. 😇	0
657	Love it when you can see people have read you facebook private message but they just don't reply #sarcasm	1
3487	Dear Manila, I'm with your traffic twin - Bangkok! yahooo #not @ Sirat Express way http://t.co/qdVpu9wZEc	1
3433	@_laurenmills14 or maybe she just drips herself to death lol	0
3741	#oldfriends#are#not#old#anymore http://t.co/ZAS59mWKBw	0
636	It's too early to be awake! 😖	0
370	@CopperBronzed No reasons given. Some waited expecting a call but only found they were not chosen from media announcement	0
269	#TortureReport trending; I wasn't aware J.K. Rowling released her new book. #sarcasm	1
2707	http://t.co/8ICPDcAoNQ #CHRISTMAS #GIFT #BLESSING #Santa #follow #TheInterview#BharatRatna #CallMeEva... http://t.co/Lx3MFqJzL8	0
2987	#Christmas #not #been #the #best @ West Monkseaton http://t.co/rQDZOtrANj	0
2874	Grace: this is my barf bag.|Me: why do you have a barf bag? |Grace: because sometimes when i see people i feel like vomiting.	0
2918	I just love freezing rain. #not	1
47	"#Irony: When some naturopaths sell ""aromatic"" herbs the way apothecaries sell noxious poisons. #Naturopath=#Apothecary #Herb=#Poison"	1
3547	Amen, that's due to them #NOT having respect for themselves. http://t.co/vWIPkscXzV	0
992	God bless whoever came up with the idea of making coloureds bruh..not cape colourds thou	0
877	Can't wait for my 7:30am #dental appointment tomorrow!|Oh time please speed through today! #not!	1
774	The fandom showing its mature side as always when it's about this kind of topic #Irony	1
1220	Baking bread and hanging with a glass of wine in leggings and a sweatshirt with football on. HEAVEN! If only the snow hadn't turned to rain.	0
1127	I love when I'm taken as a joke...makes me feel so good about myself! #NOT	1
5	I can't breathe! was chosen as the most notable quote of the year in an annual list released by a Yale University librarian #irony	1
3066	@karentraviss a ghostwriter? Shocked... #sarcasm	1
1596	Off to bed can't wait to feel this hangover. |#not	1
3139	> Knowledge itself doesn't mean a person is qualified to represent a religion if * his/her humanity (& sanity) is absent.	0
2315	@hayl1169 was just about to say that 😂	0
3055	Friday hilarity: the CSO of #Sony just picked up a @TechTarget award for #security http://t.co/9mD7jwZ9fm #irony #SonyHack	1
3670	Watching creepy shit before bed when alone = bad idea. Is there a spell to turn a French bulldog into a big ass bulldog? #bewareofdog #not	1
2495	@_Kayy_T Be more narrow with that knife, you might just find the target to answer that. #Not-Sarcastic.	0
3065	@iHrithik |do 4 fans!|http://t.co/TVgJXJy9DH|SmartPhone APP PAYS you & YOUR FANS!!|See-http://t.co/AlppO5hIe5 |Go 2: https://t.co/3D4325qzyr	0
1078	I am starting to think UK has a pretty good basketball team #BBN #sarcasm	1
838	@restlessduncan @SR_Duncan I accept him the way he is...	0
682	So glad y'all can be awesome now.. #not	1
1719	Woke up to find out my vehicle insurance went up $22 a month!! Merry Christmas to me... #not 😒	1
2356	Drinking a Mercury: The Winged Messenger (Planet Series) by @BellsBrewery - http://t.co/iOGZRrSfgl #photo	0
2621	Sipping a chicken Cuppa soup and watching #Jezza how exciting #Not	1
2365	I don't wanna hate religious people. Cos i am one of them. I'm so religious in music. #ahaa #sarcasm	1
2201	@cozmando He'd be a perfect fit... or Beachy/Medlen.	0
1149	@simon_orourke @RaLUFC To be fair he looks like he's lost a lot of weight since his amazingly successful halcyon Leeds' days! #not	1
3276	Who wanna hit the slopes? http://t.co/thjIfVDMIA	0
575	@blissfulbrann holy fuck, those lyrics fit so good to the movie Interstellar! #chills #freakyfriday	0
51	It will be impossible for me to be late if I start to dress up right now. #studing #university #lazy #sarcasm	1
854	Tomorrow's afternoon #NFL sked in #PanamaCity area: WECP 12p #KCvsPIT, 3:25p #INDvsDAL; WPGX 12p #ATLvsNO.	0
1986	Lovely first day of 2015; friends, family swim, sort & cleanse, curry, less time on social media, more time on others #startasyoumeantogoon	0
2778	It's so easy to focus on what's at hand when you have a million other thoughts running through your mind at the same time. #sarcasm	1
1827	Lol well done swans #NOT	1
834	#Fears #for #female #Saudi #activist as #detention for #driving a #car is #extended http://t.co/kXKPawBJx1 via @guardian	0
1116	Imma kill all you SOBs! Jk #lol #not #RedEye	1
1167	Dentists oh the joy#not	1
2522	the wheels on the bus are broken down broken down broken down😊🎶 #sarcasm #fml #omwtothemet	1
1910	What wonderful weather we are having...I might need sunscreen today 😎 #sarcasm 󾍁	1
972	@vwigan sorry, missed off my #sarcasm tag from the end of my tweet	0
2705	@ollielocke @CosmopolitanUK #goodgrief he may already have gone a little too far with those eyebrows!	0
400	just pulled up to school for the first time in my life in a good mood only to find out it doesnt start for another 2 hours  #NOT #BLESSED	0
2563	Don't know about y'all but, I'm super excited to get out there clean off my car, shovel and deal with fools on the road. Oh yeah. #sarcasm	1
2372	This pressure is unreal. Keep it up	0
20	But @DarklightDave was trying to find us, and my battery died. Guess how he found us? Yes, that bastard wand! #irony!!!!!	1
685	Always nice when a 40 year old man you don't know calls you pretty #not	1
36	#Aussie #gunman #was #not #on terrorist #watch #list, PM #says: SYDNEY – The gunman who took 17 hostages in Sydney... http://t.co/ibnxdPtu3W	0
2954	Everyone has got a selfie stick this year. I've had one for ages, just saying #not #mainsteam #TrendSetter	0
3618	@SR_Duncan @restlessduncan Well it's not any worse or better than 'Stark Raving'	0
2879	#NBA players #NY support protests of #police killings/sure #money donations for #college WB coming #sarcasm  http://t.co/WothDOXXeM	1
525	https://t.co/13AvCYdxs6|Shop now #Not in the MALLS! TAKE YEARS OFF YOUR SKIN! SEACRET Minerals from the Dead Sea!!!  https://t.co/MIF1TIkZNa	0
2459	@SrBachchan Can U use Smartphone?||http://t.co/Q2WB7riAvK|SmartPhone APP PAYS you!|See-http://t.co/RDlRuGN0iE |Go 2: https://t.co/cpJZkEgNe7	0
921	Besides some overpriced holiday candles, I haven't seen one #CyberMonday deal worthwhile today. Brutal.	0
1845	Aaand the hits just keep on coming. #BadDay #Sarcasm	0
1894	#SocialMedia Where it's perfectly normal to talk to people in pictures ! #Sarcasm	1
538	Halfway thorough my workday ... Woooo #Sarcasm	1
2810	@ATVIAssist it's finally open XD I used a youtube video to help me :) Thanks very much ;) http://t.co/gaZvpumBcD	0
1709	What doesn't kill you makes you #stronger 👌...I'm #not #perfect #mybody 🙈 http://t.co/lBIZvOjuE5	0
3740	He has all the virtues I dislike and none of the vices I admire.|Winston Churchill	0
3125	supaaa sweet when you have finals in the AM and ya can't sleep. #not	1
3262	@SocialNetNanny @jamieyuccas but $7 at a big guy like sephora or Jcpenny is killer!	0
246	"#Irony: When some masseuses offer ""soothing"" massages the way reviewers offer stinging criticisms. #Masseuse=#Reviewer #Massage=#Criticism"	1
3190	@TheBodyShopUK fine atm is they Glazed Apple shower gel and perfume it smells amazing!	0
785	Bhopal victims don't get justice aft 30yrs but don't find place in prime and a man traveling in business cls is prime time news.. #irony	1
1410	Having nothing you studied be on the test is just fckn greaaat #not	1
2541	So, Matt and Natasha are having sex. #WhatASuprise #sarcasm #WhatElseIsNew	1
155	@nfullers98 its a week joke I have with Jessica and my niece🙌	0
3013	@kradlum which would ALSO push rates up :) isn't this a fun game? #sarcasm	1
1690	I just love working on Christmas and spending it alone 6 hours away from my family! #sarcasm	1
2905	@Pret hmmm interesting 'jury's out' but edging towards the right side of 'favourable' !! #hopethathelps	0
3374	Yay time to clean.... #sarcasm so tired	1
626	Patrick Kielty hosting Radio 2's Comedy Awards... #Irony	1
2737	Weather bomb. Weather. Bomb. ||I applaud the media's innovation in helping to sensationalise the usual autumn climate #sarcasm	1
3674	Life was never be so easy as it seems, till u come and bring u'r love inside. #not with me	0
1347	@danisnotonfire which one is more disturbing dan? Tickling an elf's🍆 or biting it..... #philisinnocent #not 😁🔫 http://t.co/0cTCRH94DW	1
570	.@Moz @randfish Woot woot! Whiteboard Friday's are my favorite Friday activity!	0
3742	Hit Them Angles And Duck Face To Hide Those Wrinkles ; ) #ThatsABossBitchRightThere . . . #NOT!!	1
1762	Dear Dr. Diaz, gravity does not exist, Einstein got it wrong. I wrote a book explaining my theory, let me know if you want to read it #NOT	1
1820	How DARE somebody exercise their freedom to protest and freedom of speech. #sarcasm	1
2069	@UberStaub this is not real life. believe me.	0
128	@FoxNews Ask a liberal and he will tell you Obama got us out of Iraq and won the Afghan war...and no one ever died under his watch.	0
3342	@thegameawards Is Naughty Dog going to be there? #TGA	0
3803	whoever just did the hunger games whistle on the quiet floor, I applaud you on your originality and cultural relevance #sarcasm #oldjoke	1
